,Son lì dạng thỏi Flawsome Creamy Lip Stain (2g),Son Mychi Lip Stick - son kem lỳ Mychi chính hãng,Bảng Son Lì Ohui Rouge Real 10 màu,Son môi thỏi lì cao cấp LOREN LIPSTICK trôi lâu mềm mịn môi có 10 màu lựa chọn,Son lì dạng thỏi Flawsome Creamy Lip Stain (2g),[Freeship10k đơn 249k] Son kem lì nhiều dưỡng GLAMRR Q LONG WEAR LIP CREAM 5g by Gilaa,"Son Kem Lì Mỏng Nhẹ Mềm Môi Belips Sexy Lipstick  100% thiên nhiên không chì, an toàn cho cả mẹ bầu ",Son Kem Lì Mỏng Nhẹ Mềm Môi Belips Sexy Lipstick 100% thiên nhiên,Son Kem Lì it's Well plus Lip Velvet Semi Matte (8g),Set son quà tặng Belips 5 thỏi Full Of Love ,SON KEM M.O.I PHIÊN BẢN MÙA LỄ HỘI HỒ NGỌC HÀ (2024),Son kem lì Bbia Last Velvet Lip Tint - 20 More Mature 5g (Màu hồng đỏ đất),Son kem lì Bbia Last Velvet Lip Tint - 25 Final Note 5g (màu cam nâu đất),Son kem lì Bbia Last Velvet Lip Tint Version 3 5g (5 màu),Son kem lì Bbia Last Velvet Lip Tint Version 1 5g (5 màu),Son kem lì Bbia Last Velvet Lip Tint Version 8 5g (5 màu),Son Kem Lì Bbia Last Velvet Lip Tint Version 5,Set 3 Cây Son Kem Lì Herorange Fluffy Lip Glaze,Son Môi M.O.I Nhung Lì Sgirl SUMMER EDITION Hồ Ngọc Hà (2021),Son Kem Hojo Smooth Lip Glair,Set son 2 tầng HengFang (5 sáp & 5 kem),Set Son Kem Lì 4 Cây Daishiao Matte(Tặng 1 hộp phấn mắt xinh xắn tiện lợi),Set 5 Cây Son Kem Lì VONGEE Mịn Mượt Như Nhung Và Không Khô Môi,"Son Kem Siêu Lì, Mịn Môi 3CE Cloud Lip Tint",Bảng Son Lì Ohui Rouge Real 10 màu,Son kem lì Bbia Last Velvet Lip Tint - 24 Trendy Note 5g (màu hồng đất ánh cam nhẹ),Son Lì Herorange Mềm Mịn Chống Thấm Nước Khô Môi Lâu Trôi,Son kem lì Bbia Last Velvet Lip Tint - 19 More Dazzling 5g (Màu đỏ ánh hồng cánh sen),Son Kem Lì Bbia Last Velvet Lip Tint - 16 More Graceful 5g (Màu hồng đào sữa),Son kem lì Bbia Last Velvet Lip Tint - 17 More Pleasant 5g (Màu cam san hô),Set Son Quà Tặng BELIPS Son Kem Lì FULL OF LOVE (Phiên Bản Giới Hạn),Son Kem Lì Bbia Last Velvet Lip Tint ASIA EDITION Version 2 (6 Màu) 5g Bbia Official Store,Son Kem FOX Hydrating Lip Polish 7ml,Son kem lì Bbia Last Velvet Lip Tint - 18 More Cheerful 5g (Màu hồng tươi),Set son quà tặng  Belips hộp hoa hồng ,Son Kem Bóng Maybelline Super Stay Vinyl Ink 4.2ml,Son môi Belips son kem lì City At Night mỏng nhẹ mềm môi Soft Matte Lipstick ,Set 5 Son Kem Lì Thỏ LEADUU lâu trôi mềm mịn,Son kem nhung lì Whoo GJH Mi Velvet Liquid Lip Rouge minisize,Son kem lì Aprilskin Mood Blurring Lip Tint 4g,Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g tặng kèm móc khoá ,Son Kem Mac Powder Kiss Liquid Lipcolour 989 Mull It Over 5ml,Son kem Bbia Smudge Tint (6 màu) 3g ,Son Kem Nhung Lì Mượt Lâu Trôi V9Queen Siêu Mịn Không Khô Môi Màu Đỏ Hồng V9 Hera 5ml,Son lì dạng thỏi Flawsome Creamy Lip Stain (2g),Son Mychi Lip Stick - son kem lỳ Mychi chính hãng,Son môi thỏi lì cao cấp LOREN LIPSTICK trôi lâu mềm mịn môi có 10 màu lựa chọn,Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g No.2 Sweet Tomato tặng kèm móc khoá,Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g No.1 Real Red tặng kèm móc khoá,"Son kem lì mềm, lâu trôi MAC Locked Kiss Ink",Son Kem Lì Mịn Môi GRLBOSS Demi Matte Lip Cream Australis Úc,Son Kem Black Rouge Muddish Cushion Velvet 4g, Son PK Phấn Nụ Hoàng Cung màu đỏ cherry/ hồng ruby/cam đất, Son Kem Lì Bbia Last Velvet Lip Tint - Dusk Edition (3 màu) 5g,Son Kem Lì Bbia Last Velvet Lip Tint Version 8 - #39 Feign Longing (Màu Đỏ Ớt) 5g - Bbia Official Store,Son kem lì Belips City At Night mỏng mịn mềm môi Soft Matte Lipstick,Son kem nhung lì Whoo GJH Mi Velvet Liquid Lip Rouge 6g,Son lì Belips mềm môi City At Night màu C05 Swettie Baby,Son kem lì Belips City At Night màu C01 Muse Orange,Son kem lì Belips City At Night màu C04 Hot Cherry,Son Nước LIPGLOSS PK - Phấn Nụ Hoàng Cung,Son kem lì Belips City At Night màu C02 Sexy Red,SON KEM LÌ VACOSI MATTE INK MỊN MÔI PHIÊN BẢN UNIVERSE,Set Son Belips Bộ Quà Tặng Bạn Gái Sang Trọng Quyến Rũ Đẳng Cấp Phiên Bản Vỏ Đen Truyền Thống,Sét son Belips 3 son kem lì bộ quà tặng bạn gái sang trọng,Son kem lì Belips City At Night màu C03 Night Party,Son lì Belips mướt mềm môi City At Night màu C01 Muse Orange,Son kem lì Belips City At Night màu C05 Swettie Baby,Son Kem Bóng Baby Bright Sweet Cafe Shiny Tint 2.8g,Son lì Belips mềm môi City At Night màu C02 Sexy Red,Bộ đôi son kem lì mỏng mịn mềm môi City At Night C01 Muse Orange + C02 Sexy Red,Hộp quà tặng son kem Belips hộp hoa hồng 1 son ,(TẶNG 1 SON) Son môi kem lì HA:PY Matte Lip Cream phiên bản nâng cấp HAPY Roses MiniGarden son lì lâu trôi kháng nước,Son kem lì HA:PY Matte Lip Cream bám màu lâu trôi 3.5ml - Phiên bản son Roses mẫu mới,Son kem hữu cơ dưỡng ẩm - naturaglacé LIQUID ROUGE ,Son Kem Lì Mịn Môi PEKAH WINSOME COTTON TINT  Son kem lì Hàn Quốc 4.5g,Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g tặng kèm móc khoá ,Son Bourjois Rouge Edition Velvet Lipstick,"son kem belly Bám màu được 8- 12h Có thành phần kháng nước của Mỹ, không trôi khi rửa nước Không gây thâm môi Không chất cấm",Son kem lì Kelly Queen matte lipstick M04,SON KEM GẤC DỀN MẸ KEN MÀU ĐỎ CAM,SON KEM NHUNG SIÊU LÌ LALIHUI,Son Absolute NewYork Velvet Lippie AVL21 - Fatale (3g),Son kem lì FOCALLURE velvet smooth 2.4g,Son Absolute NewYork Velvet Lippie AVL08 - Crush (3g),Son Absolute NewYork Velvet Lippie AVL16 - Maneeter (3g),Son Bellapierre Kiss Proof Lip Crème - Fullsize Tách set màu Minami Glam (Bill Anh)
Son môi Belips son kem lì City At Night mỏng nhẹ mềm môi Soft Matte Lipstick ,0.02261125336007524,0.003780956823780071,0.03625893372641893,0.08071553203538911,0.02261125336007524,0.0,0.06966795622729047,0.024819826534117947,0.01979884879211207,0.008565837938584245,0.00807115033977187,0.04409906360849848,0.016722155857022598,0.016913512775396836,0.016913512775396836,0.01736266237230792,0.016525682609277576,0.0,0.046916653036521525,0.022789269260218084,0.0506328505157118,0.030877335976699692,0.030877335976699692,0.05431358551688687,0.03625893372641893,0.016722155857022598,0.01955253701846632,0.04409906360849848,0.04409906360849848,0.04409906360849848,0.008487157445675991,0.01688115111338516,0.0,0.04409906360849848,0.0,0.0,1.0,0.030877335976699692,0.037778974492649255,0.018118531296813848,0.0,0.0,0.023674290297940447,0.06168824221877138,0.02261125336007524,0.003780956823780071,0.08071553203538911,0.0,0.0,0.03305933263205977,0.0,0.01456769772974764,0.018678304477533252,0.0,0.0,0.9666159932781981,0.03727380488548784,0.057253318251655236,0.015190081206117994,0.049030067808658706,0.0,0.04852566736082389,0.05648903238446387,0.023130403023980083,0.0222554776958898,0.05640028453018941,0.9831508298001254,0.07584784346365815,0.03976636696363833,0.05539952285839641,0.05557197262660388,0.0,0.004110507167691573,0.004019026890977767,0.0,0.04261003331132356,0.0,0.008047505779580933,0.029849881665046565,0.07165375682848825,0.023487734249103647,0.05918288962635784,0.04464082446849449,0.01624391228069062,0.04464082446849449,0.04547045728662113,0.01455177864836066
Set 5 Son Kem Lì Thỏ LEADUU lâu trôi mềm mịn,0.12117549609164835,0.0691089919766809,0.14828680414348291,0.1672713017716751,0.12117549609164835,0.0552973143509474,0.15509389151041952,0.14314683433883507,0.23978255042741048,0.04442755687403231,0.03333593909795126,0.12035195423750003,0.07368632721002984,0.08007627316434428,0.08007627316434428,0.08789677904877238,0.07282056611169173,0.08048512411901775,0.009201445120949213,0.057795548649910836,0.1332543743134506,0.9492825971124718,0.9492825971124718,0.036702179501022884,0.14828680414348291,0.07368632721002984,0.2014761932455461,0.12035195423750003,0.12035195423750003,0.12035195423750003,0.04401947279648834,0.18038167738047475,0.14042605663747304,0.12035195423750003,0.032137403273915593,0.10288079837814401,0.030877335976699692,1.0,0.23422527194506715,0.09659464443593688,0.24872567654281333,0.013601155853952883,0.19226786262262519,0.08871451266528302,0.12117549609164835,0.0691089919766809,0.1672713017716751,0.24872567654281333,0.24872567654281333,0.0732049312005972,0.14170580749768133,0.04655213201615315,0.10045601846813673,0.0,0.11313657095228928,0.030264270960956276,0.2310932788138406,0.23223200509888253,0.0566293078316042,0.07822602816628245,0.11003458761109763,0.018861199672323668,0.08237815377651962,0.007568811066552828,0.04623244059772691,0.08873496684155827,0.030781968553665863,0.2461569338085522,0.13669939612406296,0.24455538866530094,0.26522120139398037,0.030175862527536602,0.07055355726908549,0.06927615376350202,0.1119370280085362,0.1284992809137258,0.24872567654281333,0.10086070742074554,0.1387738197064115,0.11971635111208544,0.015988257780584672,0.1227110517087413,0.052978975484092375,0.07448205704153774,0.052978975484092375,0.05396356968134673,0.08698386105633661
Son kem nhung lì Whoo GJH Mi Velvet Liquid Lip Rouge minisize,0.152202690510233,0.027432708254821837,0.05507301827192248,0.07133355838883361,0.152202690510233,0.034333253086643686,0.1243965384927679,0.09788270659473942,0.11736681483391091,0.011147489239437054,0.019403481860957833,0.09780866074125508,0.10920979990122237,0.11310028656126091,0.11310028656126091,0.11881463163649042,0.10792666366833252,0.07578433649960843,0.0324881271181943,0.08345651957677323,0.06459999617800749,0.23422527194506715,0.23422527194506715,0.024837499949745583,0.05507301827192248,0.10920979990122237,0.07417813344420346,0.09780866074125508,0.09780866074125508,0.09780866074125508,0.011045095293352979,0.10476486697106971,0.09078176426096504,0.09780866074125508,0.020390775086150267,0.03757394083623287,0.037778974492649255,0.23422527194506715,1.0,0.0857288583420209,0.11646517929982989,0.05900681014128228,0.05212878760145105,0.13262163987816153,0.152202690510233,0.027432708254821837,0.07133355838883361,0.11646517929982989,0.11646517929982989,0.028970858360665992,0.11672465120569209,0.056157438182656706,0.13725139152369248,0.0,0.13606100215154454,0.03702887844778374,0.8958909959252096,0.1111561946026624,0.027798781915812483,0.053481464352875846,0.036594744702742696,0.04406494121915267,0.038971494577647287,0.0036034648578408606,0.0380549433548947,0.024193946733432996,0.03766229073971981,0.11301590507159609,0.0925224139752701,0.11228060149482044,0.11736833070608797,0.02367891240163549,0.05039736170961056,0.04304699269035075,0.06620641570409899,0.13806832683700782,0.11646517929982989,0.016610635545701614,0.023933347771429817,0.06000985536886103,0.003212936395400049,0.020284735960678195,0.04777975652667489,0.1251022768766658,0.04777975652667489,0.04866772520844971,0.014241911722423478
Son kem lì Aprilskin Mood Blurring Lip Tint 4g,0.13763531129666418,0.04964169110071918,0.06100915709631276,0.088814397757206,0.13763531129666418,0.02624423335817599,0.08182651043939454,0.13313759429445782,0.07692749462684247,0.01451678841158651,0.014593214511738012,0.1627146529792288,0.10769247338909758,0.11133093677328808,0.11133093677328808,0.11675740400440798,0.10642716464629189,0.062027796570116416,0.012030810311641871,0.05576343516185826,0.05294529886057504,0.09659464443593688,0.09659464443593688,0.0,0.06100915709631276,0.10769247338909758,0.09755436267002746,0.1627146529792288,0.1627146529792288,0.1627146529792288,0.01438344616581234,0.0450723819730448,0.11720627657054286,0.1627146529792288,0.00367051176243301,0.033679987791504815,0.018118531296813848,0.09659464443593688,0.0857288583420209,1.0000000000000002,0.06982133696340298,0.0033841341980362376,0.09751548099665912,0.05301606607804965,0.13763531129666418,0.04964169110071918,0.088814397757206,0.06982133696340298,0.06982133696340298,0.06422303253001667,0.16446481173439928,0.043500646071726705,0.012520669305704214,0.0,0.07615072350687485,0.017758790492648915,0.0845825166460741,0.049865131703197674,0.09012436788972733,0.056302767302732266,0.015986618236808976,0.026197945263109045,0.028862892871797205,0.003283258642684709,0.014959959497774492,0.005224741075286193,0.01806257058698322,0.05723046928575241,0.12837701890787334,0.05685811666211324,0.06566946026439746,0.001783477566794368,0.05987916229066763,0.05402866952572807,0.07173528137366865,0.1083038688041824,0.06982133696340298,0.018071218910232674,0.029409661847529727,0.12193055728966894,0.0029274327917032062,0.03282485945209711,0.015899335248626644,0.03919482806985644,0.01589933524862664,0.016194818373450375,0.023946602637674966
Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g tặng kèm móc khoá ,0.16998732808295952,0.09206618483832692,0.1134270598015682,0.13972849961962838,0.16998732808295952,0.06519280468257563,0.12029916679730267,0.18768536342679923,0.10923991418525815,0.048140981721137906,0.0344405481307109,0.048630543549289765,0.05226392054350981,0.06189528844043489,0.06189528844043489,0.07281213954798257,0.05164985724348629,0.13360590331395106,0.01617786196017043,0.17273792402340757,0.0849647048136096,0.24872567654281333,0.24872567654281333,0.02516957197817806,0.1134270598015682,0.05226392054350981,0.11437338807019712,0.048630543549289765,0.048630543549289765,0.048630543549289765,0.047698788418151804,0.06456571938571244,0.13990615574607226,0.048630543549289765,0.024194641661082657,0.06339207140362692,0.0,0.24872567654281333,0.11646517929982989,0.06982133696340298,1.0,0.019002095247918648,0.12514913188298038,0.17798826862835385,0.16998732808295952,0.09206618483832692,0.13972849961962838,1.0,1.0,0.11910227753684714,0.205275784121037,0.0612549260862259,0.10111440589720579,0.0,0.09985578545854426,0.0,0.11490784033907209,0.11835521427357842,0.12118450620083598,0.057592721691661616,0.07584399462852151,0.10924053348004878,0.03235015959571613,0.04335318847332455,0.05713814685824613,0.07988273720880526,0.0,0.12611539827395365,0.18146530888141046,0.1252948668330155,0.13649027635408847,0.010014322309209404,0.06088819653691574,0.058675503675618926,0.08075324736707429,0.12097703681629894,1.0,0.030449637917253,0.1648391795059223,0.06901314715575657,0.012215932571593983,0.09132934379630046,0.04469539347494633,0.08885784509988895,0.04469539347494633,0.045526040437393646,0.10176360049332894
Son Kem Mac Powder Kiss Liquid Lipcolour 989 Mull It Over 5ml,0.023704848173395875,0.008738393225523878,0.009917248944662877,0.01743115911533886,0.023704848173395875,0.0074160356538335095,0.04428528760833579,0.026582355500504386,0.065512601192782,0.011504934140116493,0.013150875718130263,0.014206893840744608,0.01911725012053885,0.023223636722866016,0.023223636722866016,0.027831216114697955,0.018892636245913422,0.006668023654228929,0.0,0.010169539090514585,0.01714541155236166,0.013601155853952883,0.013601155853952883,0.0,0.009917248944662877,0.01911725012053885,0.015478376384882673,0.014206893840744608,0.014206893840744608,0.014206893840744608,0.011399256926105255,0.008067603779028387,0.01756860184747388,0.014206893840744608,0.005930566467157884,0.013846589123702591,0.0,0.013601155853952883,0.05900681014128228,0.0033841341980362376,0.019002095247918648,1.0000000000000002,0.012473733428475868,0.015806933892963768,0.023704848173395875,0.008738393225523878,0.01743115911533886,0.019002095247918648,0.019002095247918648,0.2296372615678744,0.021576161078276687,0.010543784922361877,0.008195383450771034,0.0,0.012825242713649763,0.0,0.05821778800663647,0.01492617394138282,0.006306088193458291,0.0,0.00628960319237898,0.0029163620282938035,0.0074635962690594035,0.005304868876487525,0.014335103871084526,0.0,0.0,0.014537465502942338,0.012232084037862466,0.014442881909820692,0.014487840268829717,0.007166220520052924,0.014208474077427313,0.0642602324386803,0.03880648022839134,0.003836242922672672,0.019002095247918648,0.006199689061453716,0.011041935071395023,0.014855286315772735,0.0,0.005930600773131883,0.012547618313967671,0.012616497967751373,0.012547618313967671,0.012780811048791405,0.04644036474469475
Son kem Bbia Smudge Tint (6 màu) 3g ,0.07701253831647187,0.028835436556103898,0.051840328100178384,0.0961546931960576,0.07701253831647187,0.006802964017186998,0.11488010923528796,0.05285603598818107,0.04558734142832768,0.01184450021854689,0.05328036213159737,0.1700313409203872,0.08607669098116522,0.09214864611331113,0.09214864611331113,0.09981775452614654,0.06912343113171877,0.07729889877111014,0.13190689576156014,0.11815798270283752,0.058847796282346404,0.19226786262262519,0.19226786262262519,0.05727621669898264,0.051840328100178384,0.08607669098116522,0.11504434150924706,0.1700313409203872,0.1700313409203872,0.1700313409203872,0.011735703960419083,0.03332324286590649,0.1021707716399099,0.1700313409203872,0.05925495574710979,0.035946202352711946,0.023674290297940447,0.19226786262262519,0.05212878760145105,0.09751548099665912,0.12514913188298038,0.012473733428475868,1.0,0.1330174498735059,0.07701253831647187,0.028835436556103898,0.0961546931960576,0.12514913188298038,0.12514913188298038,0.053080612469324634,0.08022129660804983,0.05533154731833347,0.08907116825729954,0.12253098283486806,0.4970799173180501,0.023204240706707145,0.05143173641072725,0.11704279116498464,0.06093019365914037,0.02598539653149516,0.05791840386762576,0.022016671664404634,0.19709842432709476,0.006941419731414921,0.02519280918627225,0.04654598488773271,0.023601170127872245,0.11399475482538926,0.0868118823068758,0.11325308266071762,0.11360562121783739,0.048066965796279885,0.030284429807796148,0.05735464979036718,0.08772016991532873,0.13492356983241913,0.12514913188298038,0.02181034794540741,0.03656411031584777,0.07389929300427728,0.04433622882412662,0.02409463043784129,0.05087692937887033,0.10458774268131188,0.05087692937887033,0.05182245784526351,0.07239800055664877
Son Kem Nhung Lì Mượt Lâu Trôi V9Queen Siêu Mịn Không Khô Môi Màu Đỏ Hồng V9 Hera 5ml,0.08110425144265605,0.07099279393085961,0.08324408361502217,0.06536274346200566,0.08110425144265605,0.026799730711934776,0.15020756645800015,0.05292952684285143,0.1412574381705709,0.013374011121520375,0.04503602716564805,0.06208545808823311,0.13268934771797522,0.1387269538617542,0.1387269538617542,0.13138302103847696,0.1311303437647636,0.05154738435236065,0.02450298688065888,0.09359486192092367,0.0406410662731621,0.08871451266528302,0.08871451266528302,0.006868170708639431,0.08324408361502217,0.13268934771797522,0.07829364964929014,0.06208545808823311,0.06208545808823311,0.06208545808823311,0.013251165721601966,0.00937825643768987,0.104691533439972,0.06208545808823311,0.025536440350263007,0.027034247851910678,0.06168824221877138,0.08871451266528302,0.13262163987816153,0.05301606607804965,0.17798826862835385,0.015806933892963768,0.1330174498735059,1.0,0.08110425144265605,0.07099279393085961,0.06536274346200566,0.17798826862835385,0.17798826862835385,0.05135484402515353,0.032130062420859015,0.05039290044268516,0.06038681676855802,0.0,0.07817459906918063,0.060463431140005595,0.13084826136225217,0.09796459415319195,0.0962090684208361,0.041409842563958896,0.05367748239822863,0.06638823376409884,0.014533107832266802,0.015147654442214099,0.03595984264375916,0.10921707365923795,0.06149771254690038,0.10354978762510816,0.10031679955388773,0.10287607245938112,0.11130492869066905,0.026446876674007174,0.02795328795012445,0.033104252460504587,0.052866900009708895,0.028723298360431984,0.17798826862835385,0.013256374017408895,0.08020138172889808,0.0424871119037004,0.04519483038170536,0.07172548864395077,0.03274395116742557,0.06669296654933164,0.03274395116742557,0.033352485100368603,0.054553086335329334
Son lì dạng thỏi Flawsome Creamy Lip Stain (2g),1.0,0.045888604027254476,0.10156731183397633,0.11952107390445818,1.0,0.061458967026287475,0.1862793495298338,0.13182509934845077,0.08979419193343229,0.032671346981455254,0.0631786146726247,0.10684816509820208,0.12221960062963362,0.13328534662025204,0.13328534662025204,0.14674869378435934,0.12078360863917989,0.10072760516459385,0.021859491590786432,0.1174659751037782,0.10713966865130845,0.12117549609164835,0.12117549609164835,0.010149892611920303,0.10156731183397633,0.12221960062963362,0.09615139445363768,0.10684816509820208,0.10684816509820208,0.10684816509820208,0.03237124818167546,0.03923883630344957,0.1361493754983238,0.10684816509820208,0.014747233250520105,0.04412337781717665,0.02261125336007524,0.12117549609164835,0.152202690510233,0.13763531129666418,0.16998732808295952,0.023704848173395875,0.07701253831647187,0.08110425144265605,1.0,0.045888604027254476,0.11952107390445818,0.16998732808295952,0.16998732808295952,0.05821896737600982,0.1435771218734309,0.037476936642919824,0.040194073541369835,0.0,0.08515808814732147,0.022162310212660144,0.15016747980357598,0.1003907543819513,0.02127908849167493,0.017507197022077703,0.036007091262817925,0.01242981493125338,0.04552239728140456,0.013191343376424103,0.09576249338198825,0.0346900579522211,0.02254141647498442,0.10212756919357426,0.10402351290732252,0.10146310725905391,0.10611528991096306,0.012492727080991865,0.08516487928637907,0.07894952082243079,0.017378759397402254,0.0790941287200095,0.16998732808295952,0.02819895230324851,0.030184148807915676,0.06493937540944833,0.0029404301769524934,0.020936802980391286,0.05838051175338902,0.08293356009824673,0.05838051175338902,0.05946549145675052,0.08091067043116776
Son Mychi Lip Stick - son kem lỳ Mychi chính hãng,0.045888604027254476,1.0,0.1122054511660544,0.06253545126033713,0.045888604027254476,0.01477260130236701,0.08935500076528256,0.16790460080082034,0.048456749030540244,0.037631614717319795,0.014172093945347661,0.05776111582279643,0.04792017583980543,0.05468150025198801,0.05468150025198801,0.06251155185127746,0.04735714840122279,0.11987530671772864,0.01408107606504545,0.2275739895034936,0.10271146725732921,0.0691089919766809,0.0691089919766809,0.008697616648461144,0.1122054511660544,0.04792017583980543,0.1085351662468929,0.05776111582279643,0.05776111582279643,0.05776111582279643,0.037285953963973634,0.02607383877487556,0.07372001815554956,0.05776111582279643,0.009477867378209354,0.034543287851921685,0.003780956823780071,0.0691089919766809,0.027432708254821837,0.04964169110071918,0.09206618483832692,0.008738393225523878,0.028835436556103898,0.07099279393085961,0.045888604027254476,1.0,0.06253545126033713,0.09206618483832692,0.09206618483832692,0.04026131219377891,0.045066523922064845,0.03928480795548431,0.04840824022798468,0.0,0.02409902586328845,0.0037058864758574045,0.02706588595118419,0.061051339390060286,0.23914093735929468,0.06700660057349478,0.06455226003422454,0.06947579855966769,0.010164426148396355,0.014216967231698198,0.06345029931876273,0.032254123971369626,0.003769278999334394,0.06691866772886244,0.0372056869624586,0.06648328179178639,0.07412200891105102,0.004605233532580741,0.03856450958515926,0.04464681560424986,0.06288773613151986,0.0447886725213607,0.09206618483832692,0.06548339282004101,0.04330768387425375,0.06738014158636257,0.019749936975808156,0.06388773033087261,0.0684853262506403,0.03826196026018164,0.06848532625064029,0.0697581001049346,0.026777727347710552
Son môi thỏi lì cao cấp LOREN LIPSTICK trôi lâu mềm mịn môi có 10 màu lựa chọn,0.11952107390445818,0.06253545126033713,0.12033403224615974,1.0000000000000002,0.11952107390445818,0.022737120158202135,0.14644453739948096,0.13134721054656895,0.08922798983308615,0.11158262103770991,0.022223448120611805,0.14745194910240683,0.060238640818937754,0.06921446778888588,0.06921446778888588,0.0795590546826979,0.05953088031828005,0.11481405674432454,0.028804871989011643,0.07671033511849797,0.1406902652244489,0.1672713017716751,0.1672713017716751,0.036217841338868406,0.12033403224615974,0.060238640818937754,0.08496724184665563,0.14745194910240683,0.14745194910240683,0.14745194910240683,0.11055769204813662,0.07479595475571912,0.08867498985544517,0.14745194910240683,0.03252618416016572,0.048698566396499894,0.08071553203538911,0.1672713017716751,0.07133355838883361,0.088814397757206,0.13972849961962838,0.01743115911533886,0.0961546931960576,0.06536274346200566,0.11952107390445818,0.06253545126033713,1.0000000000000002,0.13972849961962838,0.13972849961962838,0.08840601152509836,0.08656635339168603,0.0819320936301701,0.05084715080911385,0.0,0.060550072764460575,0.07911293688419618,0.070379706513481,0.11321314421743768,0.09123097853178663,0.05433732830826797,0.08087556996722342,0.09592538090899407,0.04423348929881656,0.10024344666780192,0.11575223332510871,0.10377483829294341,0.08046623487144891,0.11523785914487182,0.054625200438587644,0.11448809910042927,0.11980052545730593,0.009186420935514309,0.0769056412901663,0.07307869739812388,0.10017184260411757,0.02832077203200888,0.13972849961962838,0.08924411408091348,0.0611941896978085,0.1282748556541746,0.022980720782816134,0.030478469533252027,0.09450789525888914,0.047037604394281576,0.09450789525888914,0.09626428870395612,0.03684245722220278
Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g No.2 Sweet Tomato tặng kèm móc khoá,0.16998732808295952,0.09206618483832692,0.1134270598015682,0.13972849961962838,0.16998732808295952,0.06519280468257563,0.12029916679730267,0.18768536342679923,0.10923991418525815,0.048140981721137906,0.0344405481307109,0.048630543549289765,0.05226392054350981,0.06189528844043489,0.06189528844043489,0.07281213954798257,0.05164985724348629,0.13360590331395106,0.01617786196017043,0.17273792402340757,0.0849647048136096,0.24872567654281333,0.24872567654281333,0.02516957197817806,0.1134270598015682,0.05226392054350981,0.11437338807019712,0.048630543549289765,0.048630543549289765,0.048630543549289765,0.047698788418151804,0.06456571938571244,0.13990615574607226,0.048630543549289765,0.024194641661082657,0.06339207140362692,0.0,0.24872567654281333,0.11646517929982989,0.06982133696340298,1.0,0.019002095247918648,0.12514913188298038,0.17798826862835385,0.16998732808295952,0.09206618483832692,0.13972849961962838,1.0,1.0,0.11910227753684714,0.205275784121037,0.0612549260862259,0.10111440589720579,0.0,0.09985578545854426,0.0,0.11490784033907209,0.11835521427357842,0.12118450620083598,0.057592721691661616,0.07584399462852151,0.10924053348004878,0.03235015959571613,0.04335318847332455,0.05713814685824613,0.07988273720880526,0.0,0.12611539827395365,0.18146530888141046,0.1252948668330155,0.13649027635408847,0.010014322309209404,0.06088819653691574,0.058675503675618926,0.08075324736707429,0.12097703681629894,1.0,0.030449637917253,0.1648391795059223,0.06901314715575657,0.012215932571593983,0.09132934379630046,0.04469539347494633,0.08885784509988895,0.04469539347494633,0.045526040437393646,0.10176360049332894
Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g No.1 Real Red tặng kèm móc khoá,0.16998732808295952,0.09206618483832692,0.1134270598015682,0.13972849961962838,0.16998732808295952,0.06519280468257563,0.12029916679730267,0.18768536342679923,0.10923991418525815,0.048140981721137906,0.0344405481307109,0.048630543549289765,0.05226392054350981,0.06189528844043489,0.06189528844043489,0.07281213954798257,0.05164985724348629,0.13360590331395106,0.01617786196017043,0.17273792402340757,0.0849647048136096,0.24872567654281333,0.24872567654281333,0.02516957197817806,0.1134270598015682,0.05226392054350981,0.11437338807019712,0.048630543549289765,0.048630543549289765,0.048630543549289765,0.047698788418151804,0.06456571938571244,0.13990615574607226,0.048630543549289765,0.024194641661082657,0.06339207140362692,0.0,0.24872567654281333,0.11646517929982989,0.06982133696340298,1.0,0.019002095247918648,0.12514913188298038,0.17798826862835385,0.16998732808295952,0.09206618483832692,0.13972849961962838,1.0,1.0,0.11910227753684714,0.205275784121037,0.0612549260862259,0.10111440589720579,0.0,0.09985578545854426,0.0,0.11490784033907209,0.11835521427357842,0.12118450620083598,0.057592721691661616,0.07584399462852151,0.10924053348004878,0.03235015959571613,0.04335318847332455,0.05713814685824613,0.07988273720880526,0.0,0.12611539827395365,0.18146530888141046,0.1252948668330155,0.13649027635408847,0.010014322309209404,0.06088819653691574,0.058675503675618926,0.08075324736707429,0.12097703681629894,1.0,0.030449637917253,0.1648391795059223,0.06901314715575657,0.012215932571593983,0.09132934379630046,0.04469539347494633,0.08885784509988895,0.04469539347494633,0.045526040437393646,0.10176360049332894
